Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Prince Edward Island,Canada,46.5107,-63.4168,2/18/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,2/18/20,0,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,2/18/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,2/18/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2/18/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,2/18/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,2/19/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,2/19/20,5,0,0.0
Grand Princess,Canada,37.6489,-122.6655,2/19/20,0,0,1.0
Manitoba,Canada,53.7609,-98.8139,2/19/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,2/19/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/19/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/19/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,2/19/20,3,0,2.0
Prince Edward Island,Canada,46.5107,-63.4168,2/19/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,2/19/20,0,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,2/19/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,2/19/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2/19/20,0,0,16.0
Yukon,Canada,64.2823,-135.0,2/19/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,2/20/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,2/20/20,5,0,0.0
Grand Princess,Canada,37.6489,-122.6655,2/20/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,2/20/20,0,0,37.0
New Brunswick,Canada,46.5653,-66.4619,2/20/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/20/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/20/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,2/20/20,3,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2/20/20,0,0,2.0
Quebec,Canada,52.9399,-73.5491,2/20/20,0,0,1.0
Saskatchewan,Canada,52.9399,-106.4509,2/20/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,2/20/20,0,0,16.0
Northwest Territories,Canada,64.8255,-124.8457,2/20/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,2/20/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,2/21/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,2/21/20,6,0,2.0
Grand Princess,Canada,37.6489,-122.6655,2/21/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,2/21/20,0,0,17.0
New Brunswick,Canada,46.5653,-66.4619,2/21/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/21/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/21/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,2/21/20,3,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2/21/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,2/21/20,0,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,2/21/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,2/21/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2/21/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,2/21/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,2/22/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,2/22/20,6,0,0.0
Grand Princess,Canada,37.6489,-122.6655,2/22/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,2/22/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,2/22/20,0,0,8.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/22/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/22/20,0,0,5.0
Ontario,Canada,51.2538,-85.3232,2/22/20,3,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2/22/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,2/22/20,0,0,14.0
Saskatchewan,Canada,52.9399,-106.4509,2/22/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,2/22/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2/22/20,0,0,1.0
Yukon,Canada,64.2823,-135.0,2/22/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,2/23/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,2/23/20,6,0,0.0
Grand Princess,Canada,37.6489,-122.6655,2/23/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,2/23/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,2/23/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/23/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/23/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,2/23/20,3,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2/23/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,2/23/20,0,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,2/23/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,2/23/20,0,0,1.0
Northwest Territories,Canada,64.8255,-124.8457,2/23/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,2/23/20,0,0,53.0
Alberta,Canada,53.9333,-116.5765,2/24/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,2/24/20,6,0,0.0
Grand Princess,Canada,37.6489,-122.6655,2/24/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,2/24/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,2/24/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/24/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/24/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,2/24/20,4,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2/24/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,2/24/20,0,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,2/24/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,2/24/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2/24/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,2/24/20,0,0,22.0
Alberta,Canada,53.9333,-116.5765,2/25/20,0,0,1.0
British Columbia,Canada,49.2827,-123.1207,2/25/20,7,0,2.0
Grand Princess,Canada,37.6489,-122.6655,2/25/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,2/25/20,0,0,4.0
New Brunswick,Canada,46.5653,-66.4619,2/25/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/25/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/25/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,2/25/20,4,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2/25/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,2/25/20,0,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,2/25/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,2/25/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2/25/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,2/25/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,2/26/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,2/26/20,7,0,0.0
Grand Princess,Canada,37.6489,-122.6655,2/26/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,2/26/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,2/26/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/26/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/26/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,2/26/20,4,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2/26/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,2/26/20,0,0,1.0
Saskatchewan,Canada,52.9399,-106.4509,2/26/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,2/26/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2/26/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,2/26/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,2/27/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,2/27/20,7,0,868.0
Grand Princess,Canada,37.6489,-122.6655,2/27/20,0,0,271.0
Manitoba,Canada,53.7609,-98.8139,2/27/20,0,0,438.0
New Brunswick,Canada,46.5653,-66.4619,2/27/20,0,0,243.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/27/20,0,0,82.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/27/20,0,0,983.0
Ontario,Canada,51.2538,-85.3232,2/27/20,6,0,176.0
Prince Edward Island,Canada,46.5107,-63.4168,2/27/20,0,0,112.0
Quebec,Canada,52.9399,-73.5491,2/27/20,0,0,148.0
Saskatchewan,Canada,52.9399,-106.4509,2/27/20,0,0,282.0
Diamond Princess,Canada,0.0,0.0,2/27/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2/27/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,2/27/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,2/28/20,0,0,31536.0
British Columbia,Canada,49.2827,-123.1207,2/28/20,7,0,866.0
Grand Princess,Canada,37.6489,-122.6655,2/28/20,0,0,52.0
Manitoba,Canada,53.7609,-98.8139,2/28/20,0,0,536.0
New Brunswick,Canada,46.5653,-66.4619,2/28/20,0,0,831.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/28/20,0,0,78.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/28/20,0,0,103.0
Ontario,Canada,51.2538,-85.3232,2/28/20,6,0,8.0
Prince Edward Island,Canada,46.5107,-63.4168,2/28/20,0,0,69.0
Quebec,Canada,52.9399,-73.5491,2/28/20,1,0,18.0
Saskatchewan,Canada,52.9399,-106.4509,2/28/20,0,0,208.0
Diamond Princess,Canada,0.0,0.0,2/28/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2/28/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,2/28/20,0,0,4.0
Alberta,Canada,53.9333,-116.5765,2/29/20,0,0,386.0
British Columbia,Canada,49.2827,-123.1207,2/29/20,8,0,111.0
Grand Princess,Canada,37.6489,-122.6655,2/29/20,0,0,1.0
Manitoba,Canada,53.7609,-98.8139,2/29/20,0,0,66.0
New Brunswick,Canada,46.5653,-66.4619,2/29/20,0,0,168.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/29/20,0,0,1069.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2/29/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,2/29/20,11,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,2/29/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,2/29/20,1,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,2/29/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,2/29/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2/29/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,2/29/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,3/1/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/1/20,8,0,0.0
Grand Princess,Canada,37.6489,-122.6655,3/1/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/1/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/1/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/1/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/1/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/1/20,15,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,3/1/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/1/20,1,0,1.0
Saskatchewan,Canada,52.9399,-106.4509,3/1/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,3/1/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/1/20,0,0,297.0
Yukon,Canada,64.2823,-135.0,3/1/20,0,0,502.0
Alberta,Canada,53.9333,-116.5765,3/2/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/2/20,8,0,0.0
Grand Princess,Canada,37.6489,-122.6655,3/2/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/2/20,0,0,1.0
New Brunswick,Canada,46.5653,-66.4619,3/2/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/2/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/2/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/2/20,18,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,3/2/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/2/20,1,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/2/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,3/2/20,0,0,297.0
Northwest Territories,Canada,64.8255,-124.8457,3/2/20,0,0,65.0
Yukon,Canada,64.2823,-135.0,3/2/20,0,0,583.0
Alberta,Canada,53.9333,-116.5765,3/3/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/3/20,9,0,0.0
Grand Princess,Canada,37.6489,-122.6655,3/3/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/3/20,0,0,16.0
New Brunswick,Canada,46.5653,-66.4619,3/3/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/3/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/3/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/3/20,20,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,3/3/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/3/20,1,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/3/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,3/3/20,0,0,65.0
Northwest Territories,Canada,64.8255,-124.8457,3/3/20,0,0,1.0
Yukon,Canada,64.2823,-135.0,3/3/20,0,0,71.0
Alberta,Canada,53.9333,-116.5765,3/4/20,0,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/4/20,12,0,0.0
Grand Princess,Canada,37.6489,-122.6655,3/4/20,0,0,3.0
Manitoba,Canada,53.7609,-98.8139,3/4/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/4/20,0,0,913.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/4/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/4/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/4/20,20,0,2.0
Prince Edward Island,Canada,46.5107,-63.4168,3/4/20,0,0,523.0
Quebec,Canada,52.9399,-73.5491,3/4/20,1,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/4/20,0,0,46.0
Diamond Princess,Canada,0.0,0.0,3/4/20,0,0,1.0
Northwest Territories,Canada,64.8255,-124.8457,3/4/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,3/4/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,3/5/20,0,0,135.0
British Columbia,Canada,49.2827,-123.1207,3/5/20,13,0,0.0
Grand Princess,Canada,37.6489,-122.6655,3/5/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/5/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/5/20,0,0,1.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/5/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/5/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/5/20,22,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,3/5/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/5/20,2,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/5/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,3/5/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/5/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,3/5/20,0,0,1.0
Alberta,Canada,53.9333,-116.5765,3/6/20,1,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/6/20,21,0,0.0
Grand Princess,Canada,37.6489,-122.6655,3/6/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/6/20,0,0,1.0
New Brunswick,Canada,46.5653,-66.4619,3/6/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/6/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/6/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/6/20,25,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,3/6/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/6/20,2,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/6/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,3/6/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/6/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,3/6/20,0,0,18.0
Alberta,Canada,53.9333,-116.5765,3/7/20,2,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/7/20,21,0,0.0
Grand Princess,Canada,37.6489,-122.6655,3/7/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/7/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/7/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/7/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/7/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/7/20,28,0,1.0
Prince Edward Island,Canada,46.5107,-63.4168,3/7/20,0,0,2.0
Quebec,Canada,52.9399,-73.5491,3/7/20,3,0,1.0
Saskatchewan,Canada,52.9399,-106.4509,3/7/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,3/7/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/7/20,0,0,4.0
Yukon,Canada,64.2823,-135.0,3/7/20,0,0,2.0
Alberta,Canada,53.9333,-116.5765,3/8/20,4,0,2.0
British Columbia,Canada,49.2827,-123.1207,3/8/20,27,0,0.0
Grand Princess,Canada,37.6489,-122.6655,3/8/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/8/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/8/20,0,0,3.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/8/20,0,0,3.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/8/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/8/20,29,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,3/8/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/8/20,4,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/8/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,3/8/20,0,0,4.0
Northwest Territories,Canada,64.8255,-124.8457,3/8/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,3/8/20,0,0,1.0
Alberta,Canada,53.9333,-116.5765,3/9/20,7,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/9/20,32,1,96.0
Grand Princess,Canada,37.6489,-122.6655,3/9/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/9/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/9/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/9/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/9/20,0,0,183.0
Ontario,Canada,51.2538,-85.3232,3/9/20,34,0,1.0
Prince Edward Island,Canada,46.5107,-63.4168,3/9/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/9/20,4,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/9/20,0,0,1.0
Diamond Princess,Canada,0.0,0.0,3/9/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/9/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,3/9/20,0,0,4.0
Alberta,Canada,53.9333,-116.5765,3/10/20,7,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/10/20,32,1,34.0
Grand Princess,Canada,37.6489,-122.6655,3/10/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/10/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/10/20,0,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/10/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/10/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/10/20,36,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,3/10/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/10/20,4,0,17.0
Saskatchewan,Canada,52.9399,-106.4509,3/10/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,3/10/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/10/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,3/10/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,3/11/20,19,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/11/20,39,1,0.0
Grand Princess,Canada,37.6489,-122.6655,3/11/20,0,0,18.0
Manitoba,Canada,53.7609,-98.8139,3/11/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/11/20,1,0,12.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/11/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/11/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/11/20,41,0,16.0
Prince Edward Island,Canada,46.5107,-63.4168,3/11/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/11/20,8,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/11/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,3/11/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/11/20,0,0,2.0
Yukon,Canada,64.2823,-135.0,3/11/20,0,0,4.0
Alberta,Canada,53.9333,-116.5765,3/12/20,19,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/12/20,46,1,0.0
Grand Princess,Canada,37.6489,-122.6655,3/12/20,0,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/12/20,0,0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/12/20,1,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/12/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/12/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/12/20,42,0,0.0
Prince Edward Island,Canada,46.5107,-63.4168,3/12/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/12/20,9,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/12/20,0,0,0.0
Diamond Princess,Canada,0.0,0.0,3/12/20,0,0,2.0
Northwest Territories,Canada,64.8255,-124.8457,3/12/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,3/12/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,3/13/20,29,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/13/20,64,1,1.0
Grand Princess,Canada,37.6489,-122.6655,3/13/20,2,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/13/20,4,0,12.0
New Brunswick,Canada,46.5653,-66.4619,3/13/20,1,0,1.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/13/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/13/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/13/20,74,0,1.0
Prince Edward Island,Canada,46.5107,-63.4168,3/13/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/13/20,17,0,0.0
Saskatchewan,Canada,52.9399,-106.4509,3/13/20,2,0,4.0
Diamond Princess,Canada,0.0,0.0,3/13/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/13/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,3/13/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,3/14/20,29,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/14/20,64,1,8.0
Grand Princess,Canada,37.6489,-122.6655,3/14/20,2,0,0.0
Manitoba,Canada,53.7609,-98.8139,3/14/20,4,0,1.0
New Brunswick,Canada,46.5653,-66.4619,3/14/20,1,0,6.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/14/20,0,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/14/20,0,0,81.0
Ontario,Canada,51.2538,-85.3232,3/14/20,79,0,3.0
Prince Edward Island,Canada,46.5107,-63.4168,3/14/20,0,0,0.0
Quebec,Canada,52.9399,-73.5491,3/14/20,17,0,3.0
Saskatchewan,Canada,52.9399,-106.4509,3/14/20,2,0,1.0
Diamond Princess,Canada,0.0,0.0,3/14/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/14/20,0,0,52.0
Yukon,Canada,64.2823,-135.0,3/14/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,3/15/20,39,0,0.0
British Columbia,Canada,49.2827,-123.1207,3/15/20,73,1,2.0
Grand Princess,Canada,37.6489,-122.6655,3/15/20,2,0,2.0
Manitoba,Canada,53.7609,-98.8139,3/15/20,4,0,0.0
New Brunswick,Canada,46.5653,-66.4619,3/15/20,2,0,0.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/15/20,1,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/15/20,0,0,0.0
Ontario,Canada,51.2538,-85.3232,3/15/20,104,0,1.0
Prince Edward Island,Canada,46.5107,-63.4168,3/15/20,1,0,0.0
Quebec,Canada,52.9399,-73.5491,3/15/20,24,0,9.0
Saskatchewan,Canada,52.9399,-106.4509,3/15/20,2,0,0.0
Diamond Princess,Canada,0.0,0.0,3/15/20,0,0,65.0
Northwest Territories,Canada,64.8255,-124.8457,3/15/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,3/15/20,0,0,0.0
Alberta,Canada,53.9333,-116.5765,3/16/20,56,0,380.0
British Columbia,Canada,49.2827,-123.1207,3/16/20,103,4,570.0
Grand Princess,Canada,37.6489,-122.6655,3/16/20,2,0,295.0
Manitoba,Canada,53.7609,-98.8139,3/16/20,7,0,91.0
New Brunswick,Canada,46.5653,-66.4619,3/16/20,6,0,1318.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/16/20,1,0,250.0
Nova Scotia,Canada,44.681999999999995,-63.7443,3/16/20,5,0,144.0
Ontario,Canada,51.2538,-85.3232,3/16/20,177,0,161.0
Prince Edward Island,Canada,46.5107,-63.4168,3/16/20,1,0,310.0
Quebec,Canada,52.9399,-73.5491,3/16/20,50,0,460.0
Saskatchewan,Canada,52.9399,-106.4509,3/16/20,7,0,1250.0
Diamond Princess,Canada,0.0,0.0,3/16/20,0,0,0.0
Northwest Territories,Canada,64.8255,-124.8457,3/16/20,0,0,0.0
Yukon,Canada,64.2823,-135.0,3/16/20,0,0,32.0
Alberta,Canada,53.9333,-116.5765,3/17/20,74,0,74.0
British Columbia,Canada,49.2827,-123.1207,3/17/20,103,4,631.0
Grand Princess,Canada,37.6489,-122.6655,3/17/20,8,0,934.0
